Trafico_Real,Trafico_Predicho,Error
670.0,867.9861,-197.986083984375
520.0,747.9341,-227.93408203125
524.0,474.33762,49.662384033203125
648.0,395.06567,252.934326171875
1046.0,561.22375,484.7762451171875
1320.0,1253.3016,66.6983642578125
1856.9999999999998,1988.9995,-131.99951171875023
2449.0,2643.3948,-194.394775390625
3225.0,3039.4136,185.58642578125
3452.0,3678.2563,-226.25634765625
3734.9999999999995,3809.0842,-74.08422851562545
3801.0000000000005,4017.3914,-216.39135742187455
3686.0,3959.342,-273.342041015625
3508.0,3745.6821,-237.68212890625
3630.0,3460.1892,169.810791015625
2975.0,3518.0654,-543.0654296875
2052.0,2682.9043,-630.904296875
1720.0,1737.9688,-17.96875
1854.9999999999998,1381.7526,473.2474365234373
2438.0,1382.8268,1055.1732177734375
2382.0,1438.6475,943.3525390625
1321.0,1510.0983,-189.0982666015625
836.0,1005.79626,-169.7962646484375
505.0,524.35223,-19.35223388671875
411.0,376.62915,34.370849609375
429.0,384.0599,44.940093994140625
925.0,837.6838,87.31622314453125
2657.0,1883.1141,773.8858642578125
4846.0,4655.665,190.3349609375
6026.0,5276.6963,749.3037109375
6048.0,5657.409,390.5908203125
4893.0,5216.439,-323.43896484375
4124.0,4269.1895,-145.189453125
4470.0,4150.3135,319.6865234375
4450.0,4646.884,-196.8837890625
4303.0,4541.2593,-238.25927734375
4884.0,4439.2803,444.7197265625
5441.0,5218.521,222.47900390625
5441.0,5895.8467,-454.8466796875
6091.0,5544.896,546.10400390625
6091.0,5984.334,106.666015625
5912.0,5172.4014,739.5986328125
4263.0,4996.323,-733.3232421875
3098.0,3378.0483,-280.04833984375
2587.0,2769.3657,-182.36572265625
2136.0,2387.609,-251.60888671875
1459.0,1686.9398,-227.9398193359375
887.0,1095.544,-208.5439453125
467.99999999999994,560.83093,-92.83093261718756
334.0,388.67267,-54.67266845703125
237.00000000000003,343.16528,-106.16528320312497
339.0,474.5319,-135.53189086914062
850.0,1139.8752,-289.875244140625
2801.0,3039.6072,-238.607177734375
5434.0,5774.7627,-340.7626953125
6067.0,6177.846,-110.84619140625
5009.0,5628.0737,-619.07373046875
5190.0,4631.511,558.48876953125
4290.0,4949.9277,-659.927734375
4309.0,4688.116,-379.1162109375
4741.0,4553.2295,187.7705078125
4621.0,4845.68,-224.68017578125
4987.0,4943.1626,43.83740234375
5710.0,5529.622,180.3779296875
6770.0,6232.5273,537.47265625
6207.0,5809.547,397.453125
4612.0,4353.8335,258.16650390625
3217.0,3424.4163,-207.416259765625
2634.0,2939.1042,-305.104248046875
2407.0,2552.6655,-145.66552734375
1652.0,2133.9575,-481.95751953125
1120.0,1385.8008,-265.80078125
549.0,699.09186,-150.09185791015625
346.0,361.65256,-15.652557373046875
346.0,98.665306,247.3346939086914
259.0,528.89124,-269.8912353515625
259.0,539.68256,-280.68255615234375
337.0,645.7821,-308.7821044921875
337.0,1113.3612,-776.3612060546875
865.0,1373.1351,-508.1351318359375
865.0,2242.7834,-1377.783447265625
2776.0,2800.248,-24.248046875
2776.0,3399.7766,-623.776611328125
4899.0,4904.1025,-5.1025390625
4967.0,5269.651,-302.65087890625
4967.0,5295.1504,-328.150390625
4915.0,5193.414,-278.4140625
4915.0,5027.209,-112.208984375
5343.0,5019.3726,323.62744140625
5343.0,5339.9907,3.00927734375
4364.0,5193.7827,-829.78271484375
4466.0,4275.2734,190.7265625
4697.0,4272.141,424.85888671875
4833.0,4593.392,239.60791015625
5095.0,4874.7515,220.24853515625
5658.0,5363.012,294.98779296875
6531.0,5907.8184,623.181640625
6117.0,5939.195,177.80517578125
4394.0,4645.8335,-251.83349609375
3307.0,3354.0771,-47.0771484375
3037.0,2983.766,53.23388671875
2463.0,2654.3774,-191.37744140625
1653.0,2043.5841,-390.5841064453125
973.0,1479.1396,-506.1396484375
573.0,760.70514,-187.70513916015625
315.0,401.3293,-86.32931518554688
232.99999999999997,196.25226,36.74774169921872
340.0,249.08685,90.91314697265625
882.0,1080.1608,-198.1607666015625
2830.0,3177.1492,-347.149169921875
5449.0,5833.143,-384.14306640625
5954.0,6288.2744,-334.2744140625
5395.0,5592.811,-197.81103515625
5192.0,4775.1333,416.86669921875
5192.0,4822.4727,369.52734375
4477.0,5231.473,-754.47314453125
4477.0,4732.963,-255.962890625
4686.0,4519.8965,166.103515625
4896.0,4793.399,102.60107421875
4907.0,5281.7085,-374.70849609375
4988.0,5435.8906,-447.890625
5852.0,5547.946,304.05419921875
6883.0,6165.256,717.744140625
6278.0,5912.486,365.51416015625
4550.0,4572.745,-22.7451171875
3494.0,3444.815,49.18505859375
3094.0,3188.2856,-94.28564453125
3530.0,2816.6265,713.37353515625
3197.0,2913.193,283.806884765625
1305.0,2108.4084,-803.408447265625
1305.0,1067.5221,237.4779052734375
660.0,703.25696,-43.2569580078125
389.0,543.19037,-154.19036865234375
287.0,208.85439,78.14561462402344
340.0,310.52936,29.47064208984375
826.0,845.22534,-19.225341796875
2651.0,3159.0732,-508.0732421875
5319.0,5767.569,-448.56884765625
6499.0,6170.581,328.4189453125
5467.0,5974.122,-507.1220703125
4975.0,4981.819,-6.81884765625
4513.0,4778.697,-265.69677734375
4913.0,4911.396,1.60400390625
5335.0,5224.1704,110.82958984375
5340.0,5373.9565,-33.95654296875
5429.0,5574.401,-145.40087890625
5861.0,5791.162,69.837890625
6347.0,6240.239,106.76123046875
5833.0,6030.8,-197.7998046875
5021.0,4888.9697,132.0302734375
3804.0000000000005,3876.6392,-72.63916015624955
3095.0,3274.1492,-179.149169921875
3092.0,3056.8525,35.1474609375
2485.0,2787.4158,-302.415771484375
2126.0,1972.9448,153.05517578125
1102.0,1639.7908,-537.790771484375
603.0,813.083,-210.0830078125
438.0,404.05563,33.944366455078125
330.0,290.9986,39.00140380859375
389.0,498.65857,-109.6585693359375
688.0,1032.9315,-344.9315185546875
1164.0,1854.9268,-690.9267578125
1911.0,1971.7056,-60.70556640625
3115.0,2706.884,408.115966796875
3653.0,3834.9707,-181.970703125
4161.0,4245.4624,-84.46240234375
4514.0,4464.6226,49.37744140625
5237.0,4729.755,507.2451171875
4925.0,5262.687,-337.68701171875
5173.0,4969.2026,203.79736328125
5030.0,5057.5444,-27.54443359375
4841.0,4971.8506,-130.8505859375
4808.0,4784.1055,23.89453125
4803.0,4666.126,136.8740234375
4346.0,4555.129,-209.12890625
3448.0,3994.4172,-546.417236328125
3961.9999999999995,3363.8708,598.1291503906245
4180.0,3761.0234,418.9765625
2459.0,3252.4463,-793.4462890625
1367.0,1619.52,-252.52001953125
761.0,557.8642,203.13580322265625
488.0,408.1998,79.80020141601562
302.0,314.7082,-12.70819091796875
254.0,408.83597,-154.83596801757812
431.0,469.2839,-38.283905029296875
789.0,933.08466,-144.08465576171875
1607.0,1266.3699,340.630126953125
2817.0,2398.977,418.02294921875
3358.0,3834.1487,-476.148681640625
3869.0,4068.7737,-199.773681640625
4223.0,4078.54,144.4599609375
4950.0,4387.0474,562.95263671875
4637.0,4998.9688,-361.96875
4886.0,4720.7397,165.26025390625
4629.0,4831.2627,-202.2626953125
4678.0,4591.626,86.3740234375
4276.0,4569.1445,-293.14453125
3846.0,4075.1702,-229.170166015625
2903.0,3424.847,-521.846923828125
2435.0,2683.362,-248.362060546875
1902.0000000000002,2446.5852,-544.5852050781248
1372.0,1609.9309,-237.930908203125
865.0,883.0386,-18.03857421875
502.00000000000006,495.80255,6.197448730468807
286.0,364.58203,-78.58203125
230.0,152.37952,77.6204833984375
311.0,399.545,-88.54501342773438
809.0,931.7868,-122.78680419921875
2735.0,2500.0154,234.984619140625
5454.0,5464.496,-10.49609375
6107.0,6066.2754,40.724609375
5876.0,5543.554,332.44580078125
4941.0,5029.482,-88.48193359375
4307.0,4463.5093,-156.50927734375
4367.0,4497.1616,-130.16162109375
4545.0,4668.005,-123.0048828125
4561.0,4655.361,-94.36083984375
4998.0,4752.309,245.69091796875
5525.0,5399.5464,125.45361328125
6459.0,6092.1416,366.8583984375
5852.0,6025.1226,-173.12255859375
4245.0,4264.1846,-19.1845703125
3034.0,3207.8286,-173.82861328125
2498.0,2724.3984,-226.3984375
2055.0,2349.266,-294.26611328125
1440.0,1700.8882,-260.88818359375
933.9999999999999,1080.4863,-146.4863281250001
498.00000000000006,569.8596,-71.85961914062494
300.0,368.79236,-68.7923583984375
225.0,124.54516,100.45484161376953
368.0,285.18832,82.81167602539062
885.0,1109.685,-224.68505859375
2885.0,3215.352,-330.35205078125
5675.0,5882.8623,-207.8623046875
6585.0,6357.2334,227.7666015625
5915.0,5961.201,-46.201171875
5060.0,5008.2017,51.79833984375
4423.0,4555.723,-132.72314453125
4722.0,4696.3027,25.697265625
4825.0,4977.972,-152.97216796875
4762.0,4921.0596,-159.0595703125
5007.0,5142.555,-135.55517578125
5647.0,5546.815,100.18505859375
6587.0,6349.2856,237.71435546875
6308.0,6053.912,254.087890625
4917.0,4659.0747,257.92529296875
3424.0,3511.9285,-87.928466796875
2979.0,3055.5833,-76.583251953125
3680.0,2836.7998,843.2001953125
2908.0,2846.0837,61.916259765625
1107.0,1754.6189,-647.618896484375
597.0,891.94244,-294.94244384765625
345.0,324.79993,20.2000732421875
283.0,232.02933,50.970672607421875
348.0,455.0901,-107.090087890625
348.0,714.1056,-366.1055908203125
882.0,888.3752,-6.37518310546875
882.0,2784.1387,-1902.138671875
2837.0,3632.6204,-795.620361328125
2837.0,4257.6855,-1420.685546875
5402.0,5225.2363,176.763671875
5826.0,5553.2393,272.7607421875
5826.0,6145.358,-319.35791015625
5572.0,5849.6562,-277.65625
5194.0,5452.034,-258.0341796875
4766.0,5144.3057,-378.3056640625
4842.0,4940.4453,-98.4453125
4975.0,4967.61,7.39013671875
5027.0,5022.019,4.98095703125
5221.0,5217.439,3.56103515625
5696.0,5618.0024,77.99755859375
6660.0,6093.1123,566.8876953125
6154.0,6218.9634,-64.96337890625
4607.0,4746.235,-139.23486328125
3268.0,3519.7827,-251.78271484375
2775.0,2905.6294,-130.62939453125
2493.0,2632.5654,-139.5654296875
1772.0,2063.3855,-291.385498046875
1122.0,1425.5234,-303.5234375
639.0,751.1149,-112.11492919921875
353.0,471.86264,-118.86264038085938
253.0,238.22362,14.776382446289062
353.0,227.67769,125.32231140136719
889.0,936.9249,-47.9249267578125
2862.0,3222.7925,-360.79248046875
5454.0,5903.917,-449.9169921875
6174.0,6329.3174,-155.3173828125
5488.0,5714.8423,-226.84228515625
5630.0,4828.6577,801.34228515625
4508.0,5027.5864,-519.58642578125
4644.0,4662.81,-18.81005859375
5034.0,4882.1826,151.8173828125
4960.0,5034.445,-74.44482421875
5248.0,5166.1396,81.8603515625
5844.0,5722.705,121.294921875
6807.0,6476.2764,330.7236328125
6262.0,6200.7207,61.279296875
4982.0,4559.0054,422.99462890625
3463.0,3715.7961,-252.796142578125
3144.0,3145.764,-1.763916015625
3916.0,2974.9607,941.039306640625
2674.0,2937.8967,-263.896728515625
1179.0,1766.6105,-587.6104736328125
1179.0,964.86334,214.13665771484375
674.0,627.9082,46.091796875
387.0,553.3092,-166.3092041015625
273.0,241.21378,31.786224365234375
369.0,266.38434,102.61566162109375
831.0,1044.1705,-213.1705322265625
2676.0,3129.2063,-453.206298828125
5122.0,5661.5737,-539.57373046875
6444.0,6093.1284,350.87158203125
5589.0,5968.7383,-379.73828125
4764.0,5042.5513,-278.55126953125
4646.0,4646.011,-0.01123046875
4947.0,4992.311,-45.31103515625
5337.0,5216.6,120.39990234375
5333.0,5412.059,-79.05908203125
5224.0,5567.336,-343.3359375
5921.0,5550.093,370.9072265625
6371.0,6261.72,109.27978515625
5731.0,5990.1577,-259.15771484375
4896.0,4627.3804,268.61962890625
3687.0,3788.9402,-101.940185546875
3027.0,3252.3113,-225.311279296875
2903.0,2985.3352,-82.335205078125
2591.0,2587.614,3.385986328125
1725.0,1997.2566,-272.256591796875
1068.0,1298.9668,-230.966796875
661.0,705.96875,-44.96875
538.0,463.08542,74.91458129882812
352.0,396.7244,-44.724395751953125
386.0,344.8874,41.11260986328125
627.0,832.1689,-205.16888427734375
1226.0,1640.3973,-414.3973388671875
1831.0,2310.316,-479.31591796875
2826.0,2853.9763,-27.976318359375
2826.0,3529.7808,-703.78076171875
3514.0,3629.1462,-115.146240234375
3514.0,3839.3367,-325.336669921875
3976.9999999999995,3860.9136,116.08642578124955
4526.0,4154.1904,371.8095703125
4933.0,4587.8057,345.1943359375
4792.0,4898.0425,-106.04248046875
4881.0,4856.0654,24.9345703125
4912.0,4837.542,74.4580078125
5935.0,4809.996,1125.00390625
4550.0,5419.317,-869.31689453125
4284.0,4269.7417,14.25830078125
3489.0,3821.709,-332.708984375
2947.0,3303.8694,-356.869384765625
3089.0,3080.5352,8.46484375
2945.0,3026.7786,-81.778564453125
1857.9999999999998,2318.5396,-460.5395507812502
1169.0,1206.1516,-37.151611328125
733.0,655.5406,77.45941162109375
593.0,500.91956,92.0804443359375
302.0,433.05264,-131.05264282226562
284.0,249.01639,34.983612060546875
444.0,482.8958,-38.89581298828125
742.0,905.2953,-163.2952880859375
1210.0,1097.2832,112.716796875
1889.0000000000002,1718.2827,170.71728515625023
2567.0,2692.0466,-125.046630859375
3505.0,3319.261,185.739013671875
3826.0,3867.7278,-41.727783203125
4279.0,4120.376,158.6240234375
4388.0,4430.204,-42.2041015625
4263.0,4506.659,-243.6591796875
4343.0,4358.382,-15.3818359375
4424.0,4394.809,29.19091796875
4136.0,4385.6807,-249.6806640625
3587.0,3986.626,-399.6259765625
3038.0,3213.025,-175.02490234375
2522.0,2663.1687,-141.168701171875
2044.0,2340.2605,-296.260498046875
1637.0,1715.1913,-78.1912841796875
1152.0,1120.716,31.2840576171875
623.0,637.5266,-14.526611328125
360.0,395.6503,-35.650299072265625
281.0,242.52551,38.4744873046875
340.0,302.79944,37.2005615234375
781.0,929.61554,-148.61553955078125
2432.0,2363.0142,68.98583984375
4228.0,5112.4697,-884.4697265625
4740.0,4972.1484,-232.1484375
3905.0,4398.7065,-493.70654296875
3344.0,3520.9263,-176.92626953125
3344.0,3383.0215,-39.021484375
3344.0,3412.5608,-68.560791015625
3344.0,3182.6846,161.3154296875
3226.0,3043.1118,182.88818359375
3226.0,2894.6594,331.340576171875
3239.0,2914.3381,324.661865234375
3239.0,2989.4028,249.59716796875
3484.0,3078.1714,405.82861328125
3484.0,3326.717,157.282958984375
3450.0,3299.7732,150.226806640625
3450.0,3283.4546,166.54541015625
3490.0,3298.9888,191.01123046875
3490.0,3362.519,127.48095703125
3490.0,3389.5747,100.42529296875
3426.0,3424.6868,1.313232421875
3426.0,3396.0583,29.941650390625
3682.0,3414.2974,267.70263671875
3682.0,3713.9324,-31.932373046875
3585.0,3738.4746,-153.474609375
3585.0,3615.7573,-30.75732421875
2659.0,3586.443,-927.443115234375
2659.0,2424.8037,234.1962890625
2087.0,2382.5906,-295.590576171875
2087.0,1894.2766,192.723388671875
1821.0,1810.5548,10.4451904296875
1821.0,1576.8542,244.145751953125
1593.0,1550.3243,42.6756591796875
1593.0,1417.3624,175.6375732421875
1354.0,1355.0476,-1.047607421875
1354.0,1172.5686,181.431396484375
817.0,1119.1616,-302.16162109375
434.0,707.9151,-273.91510009765625
434.0,306.37604,127.62396240234375
269.0,307.40848,-38.408477783203125
233.99999999999997,201.05757,32.94242858886716
342.0,279.0256,62.974395751953125
342.0,450.1519,-108.15188598632812
825.0,538.3787,286.62127685546875
825.0,993.9849,-168.98492431640625
2690.0,1551.3049,1138.695068359375
2690.0,3748.3281,-1058.328125
4705.0,4623.3027,81.697265625
4705.0,4953.903,-248.90283203125
4844.0,4965.6895,-121.689453125
4844.0,4972.5806,-128.58056640625
4738.0,4912.5693,-174.5693359375
4707.0,4814.4995,-107.49951171875
4707.0,4769.3633,-62.36328125
4062.0,4759.4507,-697.45068359375
4062.0,3934.3362,127.663818359375
4062.0,3709.4521,352.5478515625
4058.0,3779.64,278.360107421875
4058.0,3807.2483,250.751708984375
4407.0,3851.2593,555.74072265625
4439.0,4392.333,46.6669921875
4786.0,4617.3657,168.63427734375
5620.0,5135.1577,484.84228515625
6471.0,5790.738,680.26220703125
5888.0,5603.7515,284.24853515625
4226.0,4293.64,-67.64013671875
3012.0,3260.0408,-248.040771484375
2601.0,2860.4617,-259.461669921875
2591.0,2231.8096,359.1904296875
1592.0,2062.6677,-470.667724609375
965.0,1271.0494,-306.0494384765625
516.0,663.65656,-147.65655517578125
359.0,354.4027,4.5972900390625
237.00000000000003,358.77435,-121.77435302734372
354.0,377.13916,-23.13916015625
886.0,1283.068,-397.0679931640625
2858.0,3123.1155,-265.115478515625
5569.0,5929.603,-360.60302734375
6045.0,6205.118,-160.1181640625
5638.0,5567.6133,70.38671875
5062.0,4915.607,146.39306640625
4553.0,4633.8315,-80.83154296875
4837.0,4780.8022,56.19775390625
5091.0,5066.0728,24.92724609375
4632.0,5196.149,-564.14892578125
5130.0,4961.6606,168.33935546875
5364.0,5592.42,-228.419921875
6795.0,6189.2266,605.7734375
6282.0,6084.2227,197.77734375
4583.0,4575.2007,7.79931640625
3356.0,3441.445,-85.445068359375
2959.0,3019.4692,-60.46923828125
2471.0,2794.8418,-323.841796875
1749.0,2070.9214,-321.92138671875
1029.0,1394.4883,-365.48828125
528.0,667.052,-139.052001953125
338.0,345.2094,-7.20941162109375
245.0,155.04938,89.95062255859375
339.0,298.49265,40.507354736328125
853.0,801.4665,51.53350830078125
2854.0,3055.4014,-201.4013671875
5466.0,5984.1953,-518.1953125
6559.0,6447.9185,111.08154296875
5837.0,6057.307,-220.30712890625
5428.0,5004.26,423.740234375
4827.0,4771.376,55.6240234375
5108.0,4946.1265,161.87353515625
4980.0,5316.09,-336.08984375
5174.0,5127.3384,46.66162109375
5353.0,5423.432,-70.43212890625
6263.0,5844.4946,418.50537109375
6902.0,6604.6694,297.33056640625
5900.0,6013.811,-113.81103515625
4514.0,4162.3315,351.66845703125
3048.0,3677.713,-629.712890625
2736.0,2890.5918,-154.591796875
2736.0,2638.5479,97.4521484375
2247.0,2276.8757,-29.875732421875
2247.0,1555.6034,691.3966064453125
1905.0,1346.1915,558.8084716796875
1905.0,1401.5542,503.44580078125
1372.0,1356.0553,15.9447021484375
1372.0,1127.8354,244.16455078125
1372.0,1035.6345,336.365478515625
632.0,1106.1665,-474.16650390625
632.0,771.96783,-139.96783447265625
632.0,484.0399,147.96011352539062
390.0,491.3006,-101.30059814453125
390.0,357.1753,32.82470703125
390.0,454.64127,-64.64126586914062
309.0,467.29153,-158.29153442382812
309.0,429.7518,-120.75180053710938
368.0,391.10123,-23.101226806640625
368.0,546.6158,-178.61578369140625
830.0,621.8513,208.148681640625
830.0,2112.2524,-1282.25244140625
2451.0,1863.8237,587.17626953125
2451.0,3097.612,-646.612060546875
4627.0,4227.2383,399.76171875
4627.0,4893.7847,-266.78466796875
5240.0,4977.0024,262.99755859375
5240.0,5450.115,-210.115234375
4595.0,5340.575,-745.5751953125
4413.0,4639.822,-226.82177734375
4140.0,4473.046,-333.0458984375
4183.0,4200.9346,-17.9345703125
4732.0,4124.905,607.09521484375
4786.0,4653.6587,132.34130859375
5131.0,4886.027,244.97314453125
5631.0,5442.0054,188.99462890625
6368.0,5775.246,592.75390625
5681.0,5823.4023,-142.40234375
4876.0,4310.3267,565.67333984375
3750.9999999999995,3725.743,25.257080078124545
3124.0,3303.0427,-179.042724609375
3015.0,2836.8677,178.13232421875
2528.0,2594.1765,-66.176513671875
2105.0,2156.0608,-51.060791015625
2105.0,1831.0095,273.990478515625
1043.0,1706.0201,-663.0201416015625
1043.0,988.54517,54.454833984375
712.0,584.719,127.281005859375
712.0,586.3054,125.694580078125
490.0,652.7174,-162.7174072265625
490.0,488.95602,1.043975830078125
490.0,595.1079,-105.10791015625
425.0,566.4867,-141.4866943359375
425.0,531.64197,-106.6419677734375
425.0,575.92694,-150.92694091796875
404.0,591.3239,-187.32391357421875
404.0,604.9723,-200.9722900390625
676.0,604.94226,71.0577392578125
676.0,1388.3245,-712.324462890625
676.0,1071.5306,-395.5306396484375
1119.0,1226.2231,-107.22314453125
1119.0,1337.9159,-218.9158935546875
1119.0,1462.7169,-343.7169189453125
1836.0,1702.2152,133.7847900390625
1836.0,2039.0632,-203.063232421875
1836.0,2347.6265,-511.62646484375
1836.0,2399.4717,-563.4716796875
3018.0,2201.935,816.06494140625
3018.0,3161.0923,-143.09228515625
3018.0,3136.7861,-118.7861328125
3018.0,3359.0386,-341.03857421875
3752.9999999999995,3152.6204,600.3796386718745
3752.9999999999995,3864.4304,-111.43041992187545
3752.9999999999995,3830.864,-77.86401367187545
4373.0,3993.7014,379.298583984375
4373.0,4637.2905,-264.29052734375
4487.0,4589.5522,-102.55224609375
4938.0,4757.9624,180.03759765625
4938.0,5097.356,-159.35595703125
4744.0,5009.516,-265.51611328125
4744.0,4727.8325,16.16748046875
4831.0,4630.3174,200.6826171875
3660.0,4694.426,-1034.42578125
3660.0,3643.0579,16.942138671875
3660.0,3356.5662,303.433837890625
3247.0,3333.3704,-86.370361328125
3247.0,2982.95,264.050048828125
2709.0,2849.0264,-140.0263671875
2709.0,2199.1838,509.816162109375
2677.0,2176.466,500.533935546875
2677.0,2207.4814,469.5185546875
2338.0,2178.1865,159.8134765625
2338.0,1993.5822,344.4178466796875
2338.0,1949.4949,388.505126953125
1520.0,1930.9512,-410.951171875
1520.0,1371.6083,148.3917236328125
1686.0,1205.7919,480.2081298828125
1686.0,1317.0304,368.9696044921875
1686.0,1349.9568,336.043212890625
1786.0,1425.4913,360.5086669921875
1786.0,1547.7678,238.232177734375
1162.0,1601.2885,-439.2884521484375
1162.0,1114.7119,47.2880859375
779.0,908.4607,-129.460693359375
779.0,539.9788,239.02117919921875
510.0,521.0853,-11.0853271484375
510.0,369.87158,140.12841796875
381.0,424.85764,-43.857635498046875
381.0,333.27332,47.7266845703125
381.0,343.89377,37.106231689453125
254.0,372.55826,-118.55825805664062
254.0,300.2949,-46.294891357421875
254.0,345.6527,-91.6527099609375
251.00000000000003,318.3181,-67.31811523437497
407.0,373.34296,33.65704345703125
723.0,670.3878,52.6121826171875
947.0000000000001,1303.536,-356.5360107421874
1343.0,1825.7666,-482.7666015625
2014.0000000000002,2497.5125,-483.5124511718748
2598.0,2418.8547,179.145263671875
3073.0,3262.176,-189.176025390625
3718.9999999999995,3866.6929,-147.69287109375045
3840.0,4104.561,-264.56103515625
3865.0,4042.022,-177.02197265625
3973.9999999999995,3981.6992,-7.699218750000455
4262.0,4035.5596,226.4404296875
4131.0,4294.8716,-163.87158203125
3759.0000000000005,4129.302,-370.30175781249955
2950.0,3597.2651,-647.26513671875
2604.0,2397.1206,206.87939453125
2507.0,2038.5499,468.4500732421875
3097.0,1948.2626,1148.7374267578125
1239.0,2369.089,-1130.089111328125
517.0,742.32446,-225.324462890625
348.0,154.96509,193.034912109375
267.0,434.79263,-167.79263305664062
336.0,448.8943,-112.894287109375
902.0,1193.3805,-291.3804931640625
2665.0,2892.801,-227.801025390625
5186.0,5171.107,14.89306640625
6034.0,5784.843,249.1572265625
5602.0,5419.8867,182.11328125
5033.0,4710.378,322.6220703125
4472.0,4389.314,82.68603515625
4371.0,4463.3457,-92.345703125
4532.0,4585.4985,-53.49853515625
4602.0,4592.842,9.158203125
4875.0,4744.828,130.171875
5389.0,5209.5674,179.4326171875
6370.0,5898.7583,471.24169921875
5920.0,6052.8223,-132.822265625
4442.0,4496.0083,-54.00830078125
3086.0,3282.6792,-196.67919921875
2642.0,2788.1724,-146.17236328125
2197.0,2514.7102,-317.710205078125
1528.0,1816.5778,-288.5777587890625
1008.0,1181.7709,-173.7708740234375
529.0,618.73303,-89.7330322265625
329.0,395.83353,-66.83352661132812
255.0,163.71957,91.28042602539062
370.0,308.19714,61.8028564453125
878.0,1015.7214,-137.72137451171875
878.0,3113.455,-2235.455078125
2884.0,3235.4355,-351.435546875
2884.0,4413.7285,-1529.728515625
2884.0,4448.105,-1564.10498046875
5418.0,3821.7324,1596.267578125
5418.0,5460.4956,-42.49560546875
6318.0,5814.1753,503.82470703125
6318.0,6370.836,-52.8359375
5876.0,5960.976,-84.97607421875
5876.0,5605.6016,270.3984375
5093.0,5642.452,-549.4521484375
5093.0,5190.9053,-97.9052734375
5093.0,5068.6685,24.33154296875
4349.0,5141.573,-792.5732421875
4349.0,4589.5264,-240.5263671875
4607.0,4405.951,201.048828125
4901.0,4694.186,206.81396484375
4912.0,5007.569,-95.56884765625
5221.0,5208.336,12.6640625
5755.0,5593.665,161.3349609375
6445.0,6086.0938,358.90625
6202.0,6081.3843,120.61572265625
4430.0,4911.6616,-481.66162109375
3376.0,3424.4067,-48.40673828125
2891.0,3125.9905,-234.990478515625
3376.0,2668.3457,707.654296875
3003.0,2822.0195,180.98046875
1151.0,2241.4287,-1090.4287109375
602.0,859.92236,-257.92236328125
340.0,356.9583,-16.95831298828125
294.0,318.17566,-24.1756591796875
378.0,494.80127,-116.80126953125
887.0,924.0189,-37.0189208984375
2873.0,3023.8428,-150.8427734375
5649.0,5772.2217,-123.2216796875
6351.0,6398.205,-47.205078125
6007.0,5874.772,132.22802734375
5230.0,5225.78,4.22021484375
4561.0,4798.0205,-237.0205078125
4860.0,4858.5933,1.40673828125
4936.0,5121.423,-185.4228515625
5036.0,5043.548,-7.5478515625
5255.0,5331.893,-76.89306640625
5729.0,5711.0474,17.95263671875
6563.0,6307.7686,255.2314453125
6316.0,6279.358,36.64208984375
4877.0,4949.4365,-72.4365234375
3267.0,3597.1926,-330.192626953125
2939.0,2937.0813,1.918701171875
2629.0,2811.9075,-182.907470703125
1780.0,2112.7444,-332.744384765625
1102.0,1416.6562,-314.65625
600.0,715.7353,-115.73529052734375
369.0,419.9379,-50.937896728515625
283.0,212.86572,70.13427734375
385.0,337.75818,47.2418212890625
919.0,969.1179,-50.117919921875
2872.0,3213.1516,-341.151611328125
5703.0,5887.653,-184.65283203125
6275.0,6485.997,-210.9970703125
5728.0,5826.2476,-98.24755859375
5419.0,5022.5347,396.46533203125
4555.0,4924.462,-369.4619140625
4875.0,4816.35,58.64990234375
5080.0,5128.8477,-48.84765625
5210.0,5145.7046,64.29541015625
5328.0,5471.9644,-143.96435546875
5952.0,5836.7427,115.25732421875
6565.0,6530.777,34.22314453125
6236.0,6208.785,27.21484375
4800.0,4872.903,-72.90283203125
3708.9999999999995,3623.9028,85.09716796874955
3169.0,3237.23,-68.22998046875
2981.0,2999.3022,-18.30224609375
2166.0,2525.4243,-359.42431640625
1266.0,1731.8066,-465.806640625
644.0,891.2339,-247.23388671875
416.0,457.53616,-41.536163330078125
295.0,268.41534,26.58465576171875
364.0,307.25012,56.7498779296875
846.0,865.54333,-19.5433349609375
846.0,2987.1912,-2141.191162109375
2670.0,2818.6155,-148.615478515625
2670.0,3988.2751,-1318.275146484375
5165.0,4437.3267,727.67333984375
5165.0,5431.6235,-266.62353515625
6497.0,5643.437,853.56298828125
5636.0,6446.7583,-810.75830078125
4945.0,5482.3633,-537.36328125
4858.0,5004.1675,-146.16748046875
5171.0,4956.844,214.15576171875
5391.0,5149.8477,241.15234375
5390.0,5269.835,120.1650390625
5692.0,5392.1133,299.88671875
6057.0,5880.71,176.2900390625
6730.0,6164.947,565.05322265625
6070.0,6137.4136,-67.41357421875
4954.0,4725.6626,228.33740234375
3996.0000000000005,3881.008,114.99194335937545
3551.0,3506.7139,44.2861328125
3238.0,3322.7173,-84.71728515625
2453.0,2853.1995,-400.199462890625
1798.0,2167.8694,-369.869384765625
1516.0,1451.9434,64.056640625
751.0,1141.198,-390.197998046875
496.99999999999994,618.4527,-121.4526977539063
365.0,370.41177,-5.411773681640625
457.0,357.77423,99.22576904296875
686.0,1253.0181,-567.01806640625
1174.0,1890.3605,-716.3604736328125
2050.0,2016.009,33.990966796875
